original_id,project_or_tender,name,desc,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range,city,min_max
2023_CSIR_164443_1,Swiss Franc,Currency,US Dollar,4 RAJA S C MULLICK ROAD KOLKATA 700032 WEST BENGAL,,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S96B75%2FxsQ3xIxso2iwWTIw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:00:00'}",nan,"{'min': '2023-09-05 15:00:00', 'max': '2023-09-06 15:00:00'}"
2023_CSIR_164783_1,nan,17-Aug-2023 05:00 PM,17-Aug-2023 05:00 PM,Room No. 160 Purchase Branch CSIR NPL,,Single,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SKyNLOFAI0JCZ%2FSiAng2DyQ%3D%3D,,,,"{'published_date': '2023-08-17 17:00:00', 'bid_opening_date': '2023-09-05 15:00:00', 'submission_start_date': '2023-08-22 09:00:00', 'submission_end_date': '2023-09-04 15:00:00'}",nan,"{'min': '2023-08-17 17:00:00', 'max': '2023-09-05 15:00:00'}"
2023_CSIR_164784_1,T,CECRI 2023 1277- 1.5 TON AC WITH 4KVA STABILIZER,CECRI 2023 1277- 1.5 TON AC WITH 4KVA STABILIZER. SEE CHAPTER 4.2,CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SjNcHMO7YExm1dKKxlYDkTw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Goods,,"{'published_date': None, 'bid_opening_date': '2023-09-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-04 15:00:00'}",KARAIKUDI,"{'min': '2023-09-04 15:00:00', 'max': '2023-09-05 15:00:00'}"
2023_CSIR_164771_1,T,CECRI 2023 13491-PILOT PLANT FOR THE PRODUCTION OF ADSORBENT POWER MATERIAL TURNKEY BASIS,"SUPPLY, INSTALLATION, TESTING, COMMISSIONING, 
TRAINING FOR PILOT PLANT FOR THE PRODUCTION 
OF ADSORBENT POWER MATERIAL TURNKEY BASIS. SEE CHAPTER 4.2",CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0aYqLPti6S0PUZFhcKR4Sg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,,"{'published_date': None, 'bid_opening_date': '2023-09-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-04 15:00:00'}",KARAIKUDI,"{'min': '2023-09-04 15:00:00', 'max': '2023-09-05 15:00:00'}"
2023_CSIR_164763_1,nan,17-Aug-2023 04:00 PM,17-Aug-2023 04:00 PM,"CSIR-IGIB, Mall Road, Delhi-110007",,Single,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SI1HEmmzTntXfcJIoSIXf2g%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-17 16:00:00', 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': '2023-08-17 16:00:00', 'submission_end_date': '2023-09-06 11:00:00'}",nan,"{'min': '2023-08-17 16:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164667_1,T,Ultra High Performance Liquid Chromatography,Ultra High Performance Liquid Chromatography,Stores and Purchase Officer CSIR NBRI Rana Pratap Marg Lucknow,226001,Global Tenders,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SB1myCTtTxPlmaoX2WbfsOQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Equipments (Hospital / Lab),Scientific equipment,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",CSIR NBRI Rana Pratap Marg Lucknow,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164636_1,T,RFQ FOR GCMS SYSTEM,RFQ FOR GCMS SYSTEM,STORE AND PURCHASE OFFICER CSIR-NBRI RANA PRATAP MARG LUCKNOW,226001,Global Tenders,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SBswkRLOqhcRKdMaBiOB%2BJQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Equipments (Hospital / Lab),SCIENTIFIC EQUIPMENTS,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",CSIR-NBRI RANA PRATAP MARG LUCKNOW,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164634_1,T,CECRI 2023 12082 - SPOT WELDING MACHINE AND EV BATTERY TESTER WITH ACCESSORIES,CECRI 2023 12082 - SPOT WELDING MACHINE AND EV BATTERY TESTER WITH ACCESSORIES. SEE CHAPTER 4.2,CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sn5qrhQ6CyhmrlptV58J5lg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",KARAIKUDI,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164631_1,Japanese yen,Currency,US Dollar,CSIR-CECRI KARAIKUDI,,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S2mDYO2Uif8TkZa4HZ8DYDQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",Swiss Franc,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164525_1,T,CECRI 2023 14154 - Environmental chamber,CECRI 2023 14154 - Environmental chamber. SEE CHAPTER 4.2,CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Srh6JvxyMzx%2BgDrePlSEUJg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",KARAIKUDI,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164582_1,T,CECRI 2023 12347-HUMIDITY CHAMBER (TEMPERATURE AND HUMIDITY CONTROLLED CARBONISATION CHAMBER) WITH ACCESSORIES,CECRI 2023 12347-HUMIDITY CHAMBER (TEMPERATURE AND HUMIDITY CONTROLLED CARBONISATION CHAMBER) WITH ACCESSORIES. SEE CHAPTER 4.2,CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkLrbXTPEGYshHw4gpBdEXg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,,"{'published_date': None, 'bid_opening_date': '2023-09-07 11:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-06 11:00:00'}",KARAIKUDI,"{'min': '2023-09-06 11:00:00', 'max': '2023-09-07 11:30:00'}"
2023_CSIR_164453_1,nan,14-Aug-2023 05:00 PM,14-Aug-2023 05:30 PM,"CSIR-NAL, BENGALURU",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SAxe4L%2BI233aXwK097%2F3ahg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-14 17:00:00', 'bid_opening_date': '2023-09-08 11:00:00', 'submission_start_date': '2023-08-14 17:30:00', 'submission_end_date': '2023-09-07 10:00:00'}",nan,"{'min': '2023-08-14 17:00:00', 'max': '2023-09-08 11:00:00'}"
2023_CSIR_164469_1,nan,14-Aug-2023 05:00 PM,14-Aug-2023 05:30 PM,"CSIR-NAL, BENGALURU",,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S6yDATv4d37A46ml9W%2FoZLg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-14 17:00:00', 'bid_opening_date': '2023-09-12 11:00:00', 'submission_start_date': '2023-08-14 17:30:00', 'submission_end_date': '2023-09-11 10:00:00'}",nan,"{'min': '2023-08-14 17:00:00', 'max': '2023-09-12 11:00:00'}"
2023_CSIR_164470_1,nan,14-Aug-2023 01:00 PM,16-Aug-2023 11:00 AM,"CSIR-NGRI, Uppal Road, Hyderabad",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sw16Dwcz%2BstvJWqHTXwRLTg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-14 13:00:00', 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': '2023-08-20 11:00:00', 'submission_end_date': '2023-09-07 14:30:00'}",nan,"{'min': '2023-08-14 13:00:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164451_1,nan,14-Aug-2023 12:30 PM,14-Aug-2023 12:45 PM,"CSIR-NGRI, Uppal Road, Hyderabad",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Su1FXasEaWd%2BIrMfghfjfrw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-14 12:30:00', 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': '2023-08-17 11:00:00', 'submission_end_date': '2023-09-07 14:30:00'}",nan,"{'min': '2023-08-14 12:30:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164460_1,nan,14-Aug-2023 12:30 PM,16-Aug-2023 11:00 AM,"CSIR-NGRI, Uppal Road, Hyderabad",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SBzABsKB4qgcAyWJd4cKDCA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-14 12:30:00', 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': '2023-08-20 11:00:00', 'submission_end_date': '2023-09-07 14:30:00'}",nan,"{'min': '2023-08-14 12:30:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164239_1,T,Dissolution Apparatus,Supply of Dissolution Apparatus,Sector 10 Jankipuram Extension sitapur Road Lucknow,226031,Global Tenders,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHcZ47gaHygmlAr5P64EGdQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Goods,,"{'published_date': None, 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-07 14:30:00'}",CSIR-CDRI,"{'min': '2023-09-07 14:30:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164275_1,Swiss Franc,Currency,US Dollar,"Controller of Stores and Purchase CSIR-NIO, Dona Paula, Goa - 403004",,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sf3%2FkPwRHFyFHn%2F3wGA7%2BUQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-07 14:30:00'}",Canadian Dollar,"{'min': '2023-09-07 14:30:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164205_1,T,PUR/IMP/014/23,Programmable Glove Box Compatible Spin Coater,"CSIR-NIIST
TRIVANDRUM",695019,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHmI7JE2DqFbBxzbDONFIEQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Equipments (Hospital / Lab),,"{'published_date': None, 'bid_opening_date': '2023-09-08 14:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-07 14:30:00'}",TRIVANDRUM,"{'min': '2023-09-07 14:30:00', 'max': '2023-09-08 14:30:00'}"
2023_CSIR_164040_1,nan,10-Aug-2023 06:00 PM,10-Aug-2023 06:00 PM,"CSIR NAL
HAL Airport Road
Kodihalli
Bangalore",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SsVW4mNNFX153oToZeczsIA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-10 18:00:00', 'bid_opening_date': '2023-09-22 11:00:00', 'submission_start_date': '2023-08-10 18:00:00', 'submission_end_date': '2023-09-21 10:00:00'}",nan,"{'min': '2023-08-10 18:00:00', 'max': '2023-09-22 11:00:00'}"
2023_CSIR_164077_1,nan,10-Aug-2023 04:00 PM,10-Aug-2023 04:00 PM,CSIR-CRRI MATHURA ROAD NEW DELHI,,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SLXa5usoY%2Bd73lFC6cFipjw%3D%3D,,,,"{'published_date': '2023-08-10 16:00:00', 'bid_opening_date': '2023-09-05 10:00:00', 'submission_start_date': '2023-08-10 16:00:00', 'submission_end_date': '2023-09-04 10:00:00'}",nan,"{'min': '2023-08-10 16:00:00', 'max': '2023-09-05 10:00:00'}"
2023_CSIR_163625_1,nan,10-Aug-2023 11:00 AM,10-Aug-2023 11:00 AM,SPO CSIR IHBT,,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S%2Ft3oiK2H8Pg6Qya%2F40GbZg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-10 11:00:00', 'bid_opening_date': '2023-09-06 15:00:00', 'submission_start_date': '2023-08-16 15:00:00', 'submission_end_date': '2023-09-05 15:00:00'}",nan,"{'min': '2023-08-10 11:00:00', 'max': '2023-09-06 15:00:00'}"
2023_CSIR_163973_1,nan,09-Aug-2023 06:50 PM,09-Aug-2023 06:55 PM,"196, RAJA S.C. MULLICK ROAD, JADAVPUR, KOLKATA -700032",,Single,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SicaiDz3oPjiM9lZwn8afng%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-09 18:50:00', 'bid_opening_date': '2023-09-12 15:30:00', 'submission_start_date': '2023-08-09 18:55:00', 'submission_end_date': '2023-09-11 15:30:00'}",nan,"{'min': '2023-08-09 18:50:00', 'max': '2023-09-12 15:30:00'}"
2023_CSIR_163938_1,T,PUR/IMP/013/23- MATERIALS AND COATING TESTING SETUP,MATERIALS AND COATING TESTING SETUP,"CSIR-NIIST,
TRIVANDRUM",695019,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SJ8V9cdr%2BHSYF4%2FiO027LSQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Equipments (Hospital / Lab),,"{'published_date': None, 'bid_opening_date': '2023-09-12 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-11 15:30:00'}",TRIVANDRUM,"{'min': '2023-09-11 15:30:00', 'max': '2023-09-12 15:30:00'}"
2023_CSIR_163834_1,nan,08-Aug-2023 06:55 PM,08-Aug-2023 06:55 PM,"CSIR-NATIONAL AEROSPACE LABORATORIES, HAL AIRPORT ROAD, KODIHALLI, BENGALURU",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SD6XBWGeeUSTqbu4kTVR9Hw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-08 18:55:00', 'bid_opening_date': '2023-09-08 11:00:00', 'submission_start_date': '2023-08-08 18:55:00', 'submission_end_date': '2023-09-07 10:00:00'}",nan,"{'min': '2023-08-08 18:55:00', 'max': '2023-09-08 11:00:00'}"
2023_CSIR_163798_1,T,MULTIMODE MICROPLATE READER,SUPPLY OF MULTIMODE MICROPLATE READER,SECTOR 10 JANKIPURAM EXTENSION SITAPUR ROAD LUCKNOW,226031,Global Tenders,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Snmiy%2F3I6N%2Bg1zziQR2sELA%3D%3D,,Miscellaneous Goods,,"{'published_date': None, 'bid_opening_date': '2023-09-08 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-07 10:00:00'}",CSIR-CDRI,"{'min': '2023-09-07 10:00:00', 'max': '2023-09-08 11:00:00'}"
2023_CSIR_162540_1,nan,Preference Category,Make in India,"Kukrail Picnic Spot Road, Post Office CIMAP Lucknow",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SApjsPLh4H4WoqI3zqOtoBw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-08 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-07 10:00:00'}",nan,"{'min': '2023-09-07 10:00:00', 'max': '2023-09-08 11:00:00'}"
2023_CSIR_163372_1,nan,04-Aug-2023 06:00 PM,08-Aug-2023 11:30 AM,"196,RAJA S.C.MULLICK ROAD,KOL-32",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SPXkUuP5seOmSXpH7MLeY7A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-04 18:00:00', 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': '2023-08-08 11:30:00', 'submission_end_date': '2023-09-05 15:30:00'}",nan,"{'min': '2023-08-04 18:00:00', 'max': '2023-09-06 15:30:00'}"
2023_CSIR_163217_1,T,SMALL ANIMAL TELEMETARY (For Safety Pharmacology),SUPPLY  OF SMALL ANIMAL TELEMETARY (For Safety Pharmacology),SECTOR 10 JANKIPURAM EXTENSION SITAPUR ROAD LUCKNOW,226031,Global Tenders,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0gM8ViIzaQzkIKA5LJG%2F1A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Goods,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:30:00'}",CSIR-CDRI,"{'min': '2023-09-05 15:30:00', 'max': '2023-09-06 15:30:00'}"
2023_CSIR_163208_1,nan,Preference Category,Make in India,"CSIR-IGIB, Mall Road, New Delhi-1100093",,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S27V4BS11PBGSlAABQqBT0g%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:30:00'}",nan,"{'min': '2023-09-05 15:30:00', 'max': '2023-09-06 15:30:00'}"
2023_CSIR_162104_1,Japanese yen,Currency,US Dollar,CSIR-CECRI KARAIKUDI,,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SGcshmyK%2FvcvuJ1I4GGE4lQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:30:00'}",Swiss Franc,"{'min': '2023-09-05 15:30:00', 'max': '2023-09-06 15:30:00'}"
2023_CSIR_162099_1,Japanese yen,Currency,US Dollar,CSIR-CECRI KARAIKUDI,,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sp9EhKfPSzg7fVQ5G5Z0aJA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:30:00'}",Swiss Franc,"{'min': '2023-09-05 15:30:00', 'max': '2023-09-06 15:30:00'}"
2023_CSIR_161851_1,T,CECRI 2023 11831-15KW PLASMA POWDER SPHEROIDIZATION SYSTEM ON TURNKEY BASIS,"CECRI 2023 11831-15KW PLASMA POWDER SPHEROIDIZATION SYSTEM ON TURNKEY BASIS 
SEE CHAPTER 4.2",CSIR-CECRI KARAIKUDI,630003,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SybbEG%2Bdu0fGsPlATcxj3Wg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,,"{'published_date': None, 'bid_opening_date': '2023-09-06 15:30:00', 'submission_start_date': None, 'submission_end_date': '2023-09-05 15:30:00'}",KARAIKUDI,"{'min': '2023-09-05 15:30:00', 'max': '2023-09-06 15:30:00'}"
2023_DVC_166467_1,nan,02-Sep-2023 05:00 PM,02-Sep-2023 05:10 PM,"DGM(M) C AND M DVC RTPS
P.O NILDIH DUMDUMI DIST PURULIA 723133",,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SB498DXQebjcB%2FLKIzuoivw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-09-02 17:00:00', 'bid_opening_date': '2023-09-19 17:00:00', 'submission_start_date': '2023-09-02 17:10:00', 'submission_end_date': '2023-09-18 17:00:00'}",nan,"{'min': '2023-09-02 17:00:00', 'max': '2023-09-19 17:00:00'}"
2023_DVC_166440_1,nan,02-Sep-2023 12:00 PM,02-Sep-2023 12:00 PM,"DY G.M C AND M
RTPS DVC P.O NILDIH DUDUMI DIST PURULIA 723133",,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0S1ezDcXkqm0GK1iEDCINA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-09-02 12:00:00', 'bid_opening_date': '2023-09-19 12:00:00', 'submission_start_date': '2023-09-02 12:10:00', 'submission_end_date': '2023-09-18 12:00:00'}",nan,"{'min': '2023-09-02 12:00:00', 'max': '2023-09-19 12:00:00'}"
2023_DVC_166449_1,nan,"1,46,892",fixed,C and M RTPS DVC,,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRamULh5VubJFRI2RM4e1QA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '1,46,892', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '18-Sep-2023 12:00 PM'}",nan,
2023_DVC_166416_1,T,"Running Contract for repair, maintenance and replacement of G.I. distribution","Running Contract for repair, maintenance and replacement of G.I. distribution
pipe lines of water supply in Zone-II area at CTPS Chandrapura","CMM,CTPS",828403,Open Tender,28801.33$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHBu2xn14I1QLEiy7ZDRSzA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '18-Sep-2023 12:00 PM'}",CTPS,
2023_DVC_166330_1,nan,01-Sep-2023 12:00 PM,01-Sep-2023 12:05 PM,CTPS,,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SMXirHjYDGVzGyGqyOeOh5Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-09-01 12:00:00', 'bid_opening_date': '2023-09-08 12:00:00', 'submission_start_date': '2023-09-01 12:10:00', 'submission_end_date': '2023-09-07 12:00:00'}",nan,"{'min': '2023-09-01 12:00:00', 'max': '2023-09-08 12:00:00'}"
